location_id,index,KLADR,FIAS,OKATO,OKTMO,IFNS,timezone,latitude,longitude,population
164,143360,5002000200000,17b4ba8a-4300-44e4-bbf7-5f0a8118ddf5,46238502000,46638102001,5030,UTC+3,55.5276336,37.0651105,18467
168,142450,5002100400000,d49d936b-188f-4186-b2db-47e4b36682d6,46239503000,46639103001,5031,UTC+3,55.8038411,38.1426144,21859
169,142455,5002100200000,27fda454-386e-4618-8c08-4e639a0a8bc1,46239505000,46639105001,5031,UTC+3,55.7170329,38.2194049,20120
171,143070,5002200400000,50341359-842b-4ba1-b7f2-398a7b72f829,46241510000,46641110001,5032,UTC+3,55.5755679,36.6952487,22918
172,143040,5002200300000,963efb34-c804-43b4-9298-8e145d188ed0,46241504000,46641104001,5032,UTC+3,55.6189762,36.9855559,17447
173,143000,5002200100000,6ae8ad9e-aa6c-4849-92d8-8e637059c9b0,46241501000,46641101001,5032,UTC+3,55.6789292,37.2636389,139021
175,142660,5002400200000,70643e37-137c-4e66-a06e-22feb7784740,46243504000,46643104001,5034,UTC+3,55.7442991,38.8499228,11815
177,142620,5002400300000,9eb64ec8-9b97-465c-8c4d-ae667862dd62,46243508000,46643108001,5034,UTC+3,55.5791491,38.9208543,21821
184,141200,5002700100000,7f22cfa4-34fa-4fa0-bcb0-620cd8402cfa,46247501000,46647101001,5038,UTC+3,56.0104548,37.8471438,102840
186,140100,5002800100000,a54506e0-5641-4d8c-b543-7bcce2c9887f,46248501000,46648101001,5040,UTC+3,55.549529,38.273015,96355
190,141321,5003000200000,6bec0be0-e5a7-4bf1-907a-9a1dadedc867,46215503000,46615103001,5042,UTC+3,56.4408723,38.2320671,13432
191,141300,5003000500000,7baaac39-aa31-4712-893d-51ef80124a86,46215501000,46615101001,5042,UTC+3,56.3063411,38.1502568,110878
192,141370,5003000300000,6cdcecfe-4d41-426c-bac4-034348f7068b,46215506000,46615106001,5042,UTC+3,56.2515725,37.9395225,21612
193,141320,5003000400000,ea80b93f-7a37-455e-a42c-33f13ab8bc06,46215505000,46615105001,5042,UTC+3,56.4158828,38.1733567,14142
198,141501,5003300100000,d4dadcfd-355d-4fe9-963d-48ad122a7778,46252501000,46652101,5044,UTC+3,56.2148655,37.0967653,52996
215,141100,5004000100000,c38a33c1-8f16-4454-bbf4-656d6b8b1739,46259501000,46659101001,5050,UTC+3,55.9234303,37.9784419,110380
217,101000,7700000000000,0c5b2444-70a0-4932-980c-b4dc0d3f02b5,45000000000,,7700,UTC+3,55.7538789,37.6203735,11514330
223,188410,4700300100000,eb8a9d09-6728-43fe-b3d1-21a2c804b40c,41206501000,41606101001,4705,UTC+3,59.4445107,29.492277,12162
225,187650,4700200100000,1a12dc30-ca4c-480f-89dd-31452648b493,41403000000,41603101,4715,UTC+3,59.4735032,33.8456521,16593
226,187600,4700200200000,0a243487-acce-4775-979a-5a08e8c62da6,41440000000,41603102,4715,UTC+3,59.5130655,34.1773982,21567
227,188540,4700000400000,f4a4b31f-9f0a-4fdb-804c-d67661085eb4,41454000000,41754000,4700,UTC+3,59.8772921,29.1290866,65901
229,187401,4700400100000,d77089df-c8ed-464d-a26b-69ce42383a0f,41408000000,41609101,4700,UTC+3,59.9006057,32.35212,47344
230,187450,4700400200000,2145f2cb-3ec2-4c1d-bd52-f84b2858c6a9,41209504000,41609104,4702,UTC+3,60.1100013,32.3141446,8890
231,187420,4700400300000,f59186fa-b4db-4b2d-88b9-e3fde4a90690,41209508000,41609108,4702,UTC+3,60.1402454,32.5602015,13747
233,188650,4700500200000,79b806cd-e36c-48fc-b82c-8cbb5cfd9450,41450000000,41612102001,4703,UTC+3,60.14458,30.2094595,47854
234,188640,4700500100000,c70a5280-c482-4f6e-801a-cdd6851eab50,41413000000,41612101001,4703,UTC+3,60.0190094,30.6455834,59689
236,188800,4700600100000,a4a3e3af-ce5a-4eba-9aae-36c350fa7fec,41417000000,41615101001,4704,UTC+3,60.7130748,28.7328813,80013
237,188950,4700600300000,58399f33-3e18-4921-950a-ac0fa5f9e97c,41215506000,41615106,4704,UTC+3,60.9508768,29.1308061,6761
238,188909,4700600200000,f0a4b813-7189-4bd4-8a3a-aaa7fbed4711,41215504000,41615104,4704,UTC+3,60.6296511,28.5709914,1244
239,188910,4700600400000,878aa7cc-76f0-42c8-90f5-3489f43c169c,41215508000,41615108,4704,UTC+3,60.3660787,28.6135962,6122
240,188990,4700600500000,d4789972-b71d-4e70-9af8-f4acfcf80c71,41215514000,41615114,4704,UTC+3,61.1112679,28.8726666,15973
242,188320,4700700200000,459dca99-04ff-44fb-af9f-7e2100ec28ac,41218505000,41618105001,4705,UTC+3,59.6215929,30.393466,20265
243,188300,4700700100000,d193a2f8-4ea1-406a-ba9a-698ae19caeb7,41420000000,41618101001,4705,UTC+3,59.5650861,30.1281859,92566
245,188490,4700801100000,752d9929-945c-4464-ae38-20a626108da9,41421000000,41621102,4707,UTC+3,59.3765845,28.2230504,9797
248,187110,4700900100000,52da70f1-08b0-4b4c-9d22-d67a62bc2aa5,41425000000,41624101,4727,UTC+3,59.4742626,32.0625536,52826
250,187320,4701000300000,5a543514-a133-431c-919e-8a61c2261783,41475000000,41625102,4706,UTC+3,59.9443923,31.0334136,13305
251,184250,5100000500000,f658a2c0-1f7d-4423-9465-e55d3553bf86,47412000000,47712000,5118,UTC+3,67.6150979,33.6637196,28659
252,187330,4701000200000,c4602384-ff62-4e0f-bf4b-06a5c653702b,41225504000,41625104,4700,UTC+3,59.772596,30.7988403,23874
254,187700,4701100100000,5f52edf9-92aa-4e69-9314-e629c45ec1d5,41432000000,41627101001,4711,UTC+3,60.7320564,33.5522225,21053
256,188230,4701300100000,d9135f5d-627e-441d-b208-9087ee0367dd,41438000000,41633101,4710,UTC+3,58.7373818,29.8466657,36409
259,187780,4701400100000,6d13b512-6d25-413a-ab29-3d9ade960f3a,41442000000,41636101001,4711,UTC+3,60.9127463,34.1567832,18729
261,188760,4701500100000,59a9c284-72fb-49e6-8380-10ca044d0bd7,41448000000,41639101001,4712,UTC+3,61.03313,30.15876,18929
263,188560,4701600100000,a7a1a8e5-45b2-4542-b718-0976702ccd90,41451000000,41642101,4707,UTC+3,59.1178693,28.088106,33587
265,187550,4701700100000,86ec26f6-d980-4c40-b4ce-77e1638ec8ad,41460000000,41645101001,4715,UTC+3,59.6273809,33.5072307,58843
267,187050,4701800400000,cda96dc0-75b2-411b-b995-16cc63fcfa05,41248505000,41648105,4716,UTC+3,59.3492573,31.2485276,4188
268,187026,4701800300000,43cb88de-fa89-4027-b3ef-84deb2d32ce5,41248508000,41648108,4716,UTC+3,59.7042633,30.7874879,19345
269,187000,4701800100000,165119d1-6555-4473-8b90-46ec517b4076,41466000000,41648101,4716,UTC+3,59.5406697,30.8777872,39127
270,190000,7800000000000,c2deb16a-0330-4f05-821f-1d09c93331e6,40000000000,,7800,UTC+3,59.939125,30.3158225,4848742
280,629400,8900000300000,6552fa92-269f-4b6a-bee5-fe9204463d99,71173000000,71953000,8901,UTC+5,66.6592376,66.3882628,26948
281,629000,8900000100000,0c1b7f05-9fd9-4ec9-a2cc-5ee2799be1e6,71171000000,71951000,8901,UTC+5,66.5493568,66.6083994,42494
282,629830,8900000200000,0cb9e3a5-20fa-4248-8c1d-b31d5ce7f691,71172000000,71952000,8911,UTC+5,64.4456575,76.4714559,23340
283,629733,8900000500000,24a3f6a2-5994-4ede-90d4-dc7fe64418b8,71174000000,71916151,8903,UTC+5,65.5377514,72.5182746,46550
284,629601,8900000400000,9d4ebe8d-29d8-4ddc-882d-75a5c5aec652,71175000000,71955000,8905,UTC+5,63.794188,74.494913,33401
287,629850,8900400100000,b998fcc0-d770-4754-9133-d669a2b2ba5d,71160605000,71920105,8911,UTC+5,64.9117649,77.7610204,20372
288,629300,8900000600000,4136d0c1-3ff7-44c0-aa30-fa2e7eb96ef7,71176000000,71956000,8904,UTC+5,66.0840036,76.6810032,104144
289,629800,8900000700000,131c6e49-9bc5-484d-b65a-ee7f5d250418,71178000000,71958000,8905,UTC+5,63.201846,75.4509665,110572
295,166000,8300000100000,b0122c31-eb1c-40ae-b998-08f9e99a0fa1,11111000000,11851000,2983,UTC+3,67.6381525,53.0069336,21296
296,164900,2900000300000,3b0ef6c2-9bcd-44a5-afec-2723bd8190bc,11415000000,11715000,2900,UTC+3,64.4136023,40.8208003,40612
297,164500,2900000400000,32747c72-c08b-4440-b340-91f48d72f9db,11430000000,11730000,2932,UTC+3,64.56253,39.8182715,192265
298,164170,2900000200000,977c7606-1b37-4424-84f7-b0c66c3e4b94,11525000000,11725000,2920,UTC+3,62.7644267,40.3359976,30259
299,163000,2900000100000,06814fb6-0dc3-4bec-ba20-11f894a0faf5,11401000000,11701000,2901,UTC+3,64.5392985,40.5170083,348716
300,165650,2900000500000,782acb50-ddfa-4483-bcbd-a5e667976036,11408000000,11708000,2904,UTC+3,61.2885993,47.1002315,39629
303,165150,2900200100000,71051070-fce3-4a4d-a9d9-cd50f6dc6310,11205501000,11605101,2907,UTC+3,61.0660057,42.1032858,23885
307,164110,2900600100000,a670f317-f3c4-4dd6-9d27-fa68a8b28b6f,11218501000,11618101,2918,UTC+3,61.5008762,38.9636415,10148
311,165300,2900800100000,93adb246-540e-40a2-a0fd-e96ca6796589,11410000000,11710000,2904,UTC+3,61.2529842,46.6331915,60562
312,165330,2900800300000,a56a44ee-f79d-4e51-b219-c3c828c7e0c0,11227504000,11627104,2904,UTC+3,61.3318091,46.920351,2460
315,164750,2901200100000,8a49f67f-6c48-4160-bd1d-ebc188a69269,11242501000,11642101,2932,UTC+3,65.8398386,44.2531865,3599
319,164200,2901300100000,491b0861-0da5-4781-9c2c-521df0ea7af6,11244501000,11644101,2918,UTC+3,61.6653735,40.2061699,22354
321,164840,2901400100000,53e6ddd5-a1fb-4444-89a4-3952ef6f114b,11420000000,11646101001,2900,UTC+3,63.9163966,38.0805749,21359
327,165160,2901900100000,74a26d75-38a6-485a-9468-52dd7c6711fa,11258501000,11658101,2907,UTC+3,62.1057423,42.89959,5702
329,153000,3700000100000,40c6863e-2a5f-4033-a377-3416533948bd,24401000000,24701000001,3702,UTC+3,56.9994677,40.9728231,409277
332,153510,3700100200000,022e301b-514f-477f-9d1e-f60430c40429,24207504000,24706000001,3711,UTC+3,56.9325151,41.0933071,29408
334,155000,3700400100000,3f81927e-bc4b-45c7-a962-b80c0e216115,24203501000,24603101001,3704,UTC+3,56.5585967,40.1228288,6434
336,155410,3700500100000,3bf1c329-e556-4d56-82d0-3b1b42b298da,24205501000,24605101001,3703,UTC+3,57.4916546,42.1374455,12045
338,155330,3700300100000,3d518b4e-86b2-48d5-bcf3-48f107165918,24403000000,24703000001,3701,UTC+3,57.2044545,41.9131192,37609
342,155830,3700700200000,36d31ef0-a525-4be4-a6e9-28ced781dfae,24211504000,24611104001,3703,UTC+3,57.4678426,41.9607371,10207
344,155150,3700800100000,d812b7bf-68de-4e11-95d6-39f7c8ec111e,24213501000,24613101001,3704,UTC+3,57.0273907,40.3775952,8693
350,155360,3701400100000,a85feb12-89e9-441d-956a-8510493cdc8d,24221501000,24621101001,3720,UTC+3,56.982075,43.1683878,8583
352,155555,3701300200000,8bb29a7a-de9c-4c21-ad15-3af39f0a41fa,24220504000,24620104001,3705,UTC+3,57.4605304,41.512301,2341
353,155550,3701300100000,43706edd-5cf4-4400-8e60-03ea3660c25f,24220506000,24620106001,3705,UTC+3,57.3807249,41.2809239,16749
355,155040,3701700100000,09a16212-dcce-4f9a-be1a-515911beaba3,24407000000,24707000001,3704,UTC+3,56.8542712,40.5355289,34993
357,155250,3701500100000,90328f6e-d961-48ba-ab03-366d93df3c07,24223501000,24623101001,3701,UTC+3,57.1024137,41.7298908,26318
360,155900,3701900100000,a6c7e92c-79cf-4b47-beb6-40192295c559,24411000000,24711000001,3706,UTC+3,56.8560743,41.3802455,58528
362,155520,3701800100000,9d56ad01-abe9-4f14-89e5-9af4544b94b2,24409000000,24631101001,3705,UTC+3,57.2538043,41.1053808,36149
364,155450,3702100100000,be9d618e-8dc4-498f-aed6-03ce38f82683,24237501000,24637101,3720,UTC+3,57.3178701,43.1110553,10205
366,155630,3702000100000,16c1333c-8766-4135-a29a-e08f959e60bc,24235501000,24635101001,3706,UTC+3,56.5926458,42.0457159,14170
367,308000,3100000100000,02e9c019-ab4d-4fa0-928e-d6c0a41dc256,14401000000,14701000,3123,UTC+3,50.5977351,36.5858236,356426
369,309290,3100000300000,dc80ddf0-b1ac-4344-98e8-fcfa5295a0a3,14450000000,14656101001,3120,UTC+3,50.4005506,36.8877988,44277
371,309850,3100200100000,94969f84-fff4-4ddf-9677-b912b4b2aa3e,14410000000,14605101001,3122,UTC+3,50.6299932,38.6881776,39026
372,309180,3100000400000,98b1ec30-6107-4f99-ae3a-9d82492f30a1,14430000000,14730000001,3127,UTC+3,51.2836362,37.5347608,88562
374,309990,3100400100000,fe7eea4a-875a-4235-aa61-81c2a37a0440,14420000000,14620101001,3126,UTC+3,50.2112799,38.0998765,35322
379,309370,3100700100000,51c31ef5-10b3-4011-8e1c-7e7d452afd1b,14232501000,14632101001,3116,UTC+3,50.4862699,35.6662957,6234
383,309210,3101000100000,76fecead-fc02-459a-bce4-848698e645fe,14240501000,14640101,3120,UTC+3,50.8130123,37.1896543,5877
386,309910,3101200100000,eaaf5809-d1e2-4d93-8f05-85dd598cc403,14242501000,14642151,3122,UTC+3,50.6483899,38.4006203,7842
397,309070,3102100100000,19c9f6de-45cd-4c76-9839-abd571698ced,14258501000,14658101001,3130,UTC+3,50.7845571,36.4886619,23933
399,248000,4000000100000,b502ae45-897e-4b6f-9776-6ff49740b537,29401000000,29701000,4000,UTC+3,54.5060439,36.2515933,325185
401,249030,4000000200000,05a647ff-b859-4c93-8c8e-3590110a0085,29415000000,29715000,4025,UTC+3,55.0943892,36.6121785,104798
404,249000,4000400200000,ef65fa9c-6516-4175-a00a-6410a4a6f2d6,29206505000,29606105,4025,UTC+3,55.1773652,36.6567255,26337
405,249010,4000400100000,db14bfff-fea7-469e-82f4-ccf4209d6753,29206501000,29606101,4025,UTC+3,55.2130965,36.4927446,12283
406,249026,4000400400000,0c66ce29-8464-40ef-a11d-e8e6df7475fd,29206507000,29606157,4025,UTC+3,55.1972714,36.5951966,10409
409,249610,4000500100000,30745bd5-b803-4327-baf9-006f25353acc,29234501000,29634101001,4023,UTC+3,54.4099201,34.0190263,4904
411,249830,4000600100000,9ea37890-3ec5-4425-8e41-f60d1844335d,29208501000,29608101,4004,UTC+3,54.796051,35.9276099,16672
414,249185,4000900400000,73c0bcae-5da5-4796-9084-9b9e5905d501,29213510000,29613160,4011,UTC+3,54.8863306,37.116878,11617
415,249190,4000900100000,53f014ee-1074-4f90-b948-9e5219e24b9b,29213501000,29613101001,4000,UTC+3,55.0301386,36.7393279,12150
416,249160,4000900200000,4601e932-0ca3-474f-a8a6-e67cc034b346,29213507000,29613157001,4011,UTC+3,55.0957679,36.6777239,8432
419,249340,4000800100000,2073f6df-cf12-455f-818d-cedea8f783fa,29212501000,29612101,4024,UTC+3,53.7522384,34.7386719,5585
421,249710,4001200200000,44326142-0196-4cec-abcb-79853fe6cfd4,29216504000,29616104,4001,UTC+3,54.056525,35.9621458,12394
422,249720,4001200100000,adc77035-406d-4cb4-9bcc-094c89ac67fc,29216501000,29616101,4001,UTC+3,54.0348417,35.7807136,18203
424,610000,4300000100000,452a2ddf-88a1-4e35-8d8d-8635493768d4,33401000000,33701000001,4345,UTC+3,58.6035313,49.6679219,473668
427,249091,4001500100000,72cb3a9a-0180-4619-ac08-07e762e58e6f,29223501000,29623101001,4011,UTC+3,55.0176756,36.4632122,30401
429,249400,4001400100000,e6b8a826-768f-4745-889b-e774c1520c5f,29220501000,29620101001,4024,UTC+3,53.8701406,34.4385498,40550
431,249240,4001700100000,9b4890ea-75d9-4464-96f1-077c8a9c7e34,29227501000,29627101001,4001,UTC+3,54.3191127,35.2816065,4101
433,249950,4001600100000,df03aec4-0859-4f40-9f51-90b2ed2f83ef,29225501000,29625101,4004,UTC+3,54.9690755,35.887313,8298
436,249270,4002000100000,84778f7b-bf8c-45cc-84e1-dfd136368e6a,29236501000,29636101,4001,UTC+3,54.0973787,35.3443077,16295
438,249930,4001800100000,4ae6d306-349e-4fb8-9ce9-7c3735d3c4e6,29229501000,29629101001,4023,UTC+3,54.4825589,34.987206,4285
441,249100,4002100100000,31a0a531-a20f-4ccc-a370-551cd9867b0c,29238501000,29638101001,4029,UTC+3,54.7236791,37.1670866,9656
443,249910,4002500100000,503b2859-0304-4e8e-b627-8f611ff27d5e,29250501000,29650101,4004,UTC+3,54.7445873,35.2424857,7056
450,156901,4400000200000,40eb94b1-c51e-455c-92af-7dafaaa92caa,34406000000,34706000,4437,UTC+3,57.4423712,41.1593076,17108
453,157000,4400300100000,9180ffd0-7f8d-4fdb-a284-583f27e378eb,34405000000,34705000,4437,UTC+3,58.473445,41.5306746,25763
455,157200,4400500100000,f2bc7c4a-cf05-48da-aed1-9abd3c57925b,34408000000,34708000,4433,UTC+3,58.3826861,42.3654563,17346
459,157300,4401000100000,b045e8f1-b705-4211-862a-101df62b4feb,34414000000,34714000,4434,UTC+3,58.3264667,44.7575036,17479
462,157460,4400900100000,dda6ff96-ff7e-4ea0-a9eb-6bfefe3b1ec8,34218501000,34618101,4400,UTC+3,57.8808916,43.8014428,7114
464,157440,4400700100000,2382db41-3085-4e55-a612-d597535ae960,34212501000,34612101,4434,UTC+3,58.826988,44.3185323,3314
467,157800,4401300100000,d8fcde72-38b9-4032-9670-fa496983e62f,34420000000,34626101,4437,UTC+3,57.4543706,40.5725438,22817
469,157331,4401200100000,39d5f8b9-551c-42ee-8fbc-d44ceb427b47,34422000000,34624101,4434,UTC+3,58.2944499,43.8780965,9827
474,157170,4402000100000,35df6629-3c19-4285-8a6c-559750ec36ae,34240501000,34640101,4433,UTC+3,59.0786729,42.2877245,6438
480,157130,4402300100000,fbadac52-08d8-46f2-b2c6-d272b79f36c1,34246501000,34646101,4433,UTC+3,58.7534246,42.6883783,5209
483,157500,4402400100000,c78b9b9e-ace7-46d0-9f6f-c259d7f65e4f,34430000000,34730000,4436,UTC+3,58.3761832,45.4060762,23668
484,305000,4600000100000,d790c72e-479b-4da2-90d7-842b1712a71c,38401000000,38701000,4600,UTC+3,51.7303391,36.1926448,414595
487,307250,4600000200000,a6d4bd96-8c96-4c15-86df-73087f55534d,38408000000,38708000,4611,UTC+3,51.6605475,35.6571711,42691
488,307170,4600000300000,b73b7c50-112e-4b04-82df-1e0cea13de4b,38405000000,38705000,4633,UTC+3,52.3378753,35.3516834,95057
489,307750,4600000400000,6fe805e1-1dde-42cd-821e-173ffe50885d,38410000000,38710000001,4600,UTC+3,51.6596935,35.2611592,21452
490,306509,4600000500000,9382c84c-3d08-4136-a674-9402da0b9e40,38415000000,38715000,4600,UTC+3,51.8787808,36.8910674,17043
492,307500,4600600100000,d3ce7d17-c746-4ea3-a564-34903b79a3fd,38208501000,38608101,4633,UTC+3,52.1269291,35.0739504,7721
503,306230,4601600100000,60d797fd-62b0-4705-9f5b-aa0a67c5c749,38226501000,38626101001,4619,UTC+3,51.212012,36.275425,13562
509,307370,4602000100000,fa2b3c62-6e92-4155-a981-d19ea4999342,38234501000,38634101001,4620,UTC+3,51.568165,34.6802178,15667
515,307800,4602300100000,abd43820-a1d4-4e16-adb4-8532959b6e98,38240501000,38640101001,4623,UTC+3,51.1919711,35.2719619,6036
517,307100,4602500100000,f5c96821-4438-461c-b5da-2c812cd0bc0a,38244501000,38644101,4611,UTC+3,52.0918591,35.8538912,5404
522,398000,4800000100000,eacb5f15-1a2e-432e-904a-ca56bd635f1b,42401000000,42701000,4800,UTC+3,52.6103027,39.5946266,508124
524,399770,4800000200000,8261b161-ceac-4fa2-9fe8-593cb2a28210,42415000000,42715000,4828,UTC+3,52.6151738,38.5289121,108404
526,399050,4800300100000,f073b28a-b8f8-4eee-adfd-cfbf769c6771,42206501000,42606101001,4802,UTC+3,52.4873931,39.9331785,46798
528,399850,4800400100000,ad0cefe8-456d-4cac-bee3-c3e910187f4a,42209501000,42609101,4811,UTC+3,53.25769,39.1457625,21056
534,399200,4800900100000,4c035f08-697c-4ad0-9c8e-7b7a8a385974,42224501000,42624101,4816,UTC+3,52.4004611,38.9205772,9695
538,399610,4801200100000,d8a96228-5392-4c32-98cb-6a7ac20db942,42233501000,42633101,4811,UTC+3,53.0156678,39.143498,20991
543,399900,4801800100000,4aed94c2-977d-41cc-bc72-312026ec4117,42256501000,42656101,4813,UTC+3,53.2404794,39.9671563,12656
545,399341,4801600100000,1b3ce1ae-6edd-464b-ab82-79237510cd5c,42248501000,42648101,4816,UTC+3,52.0444165,39.7264516,18752
549,303030,5700000300000,76f2780b-0f1c-4818-98a4-13da5c8a2c80,54410000000,54710000,5744,UTC+3,53.2790021,36.574992,43216
550,303850,5700000200000,aef2c735-2e21-42e5-8638-9667bade6a2b,54405000000,54705000,5743,UTC+3,52.4285122,37.603944,50430
553,303140,5700200100000,4393f437-1a48-4083-bed9-ad3382fdad16,54204501000,54604101001,5744,UTC+3,53.4440204,36.0076969,11421
558,303240,5700500100000,25748825-cbac-4a45-b3d6-4770c3872478,54212501000,54612101001,5748,UTC+3,52.5053481,35.141535,5956
568,303370,5701400100000,2afa3f40-891a-4640-a1cf-af9a5a6d1eb7,54232501000,54632101001,5743,UTC+3,52.4001151,36.5037931,3872
571,303500,5701700100000,5f17239d-7e83-4e7d-afcd-b94e451465c9,54243501000,54643101001,5745,UTC+3,52.9747225,37.0438402,3799
581,391430,6200000200000,23c99789-de53-408e-b38d-09c5539cce2f,61410000000,61710000001,6232,UTC+3,54.350807,41.9117458,28117
582,391800,6200000300000,1ab7c980-83c4-46c6-b6bf-fc0d6b64b56a,61415000000,61715000001,6219,UTC+3,53.8236028,39.5493286,30374
590,391200,6200700100000,8ea51b23-4bd6-401a-8e5a-0b3ecaa30081,61212501000,61612101001,6214,UTC+3,53.9245422,40.0227867,12657
592,391030,6200600100000,3d67fdec-69f3-461a-bdbc-7455cb849545,61210501000,61610101001,6226,UTC+3,55.1291472,40.1745036,5917
594,391710,6200900100000,8afcc513-bb8b-45a9-ac0d-ce8cb43b4c60,61217501000,61617101001,6219,UTC+3,54.2296493,39.0090857,11783
598,391160,6201200200000,dc0c31cd-e03e-4fc3-a714-1c9f4b61cc7e,61225514000,61625114,6214,UTC+3,54.0377979,39.7467023,19309
600,391110,6201400100000,91d71d8c-2f1a-43c8-bc84-d78dc4245a1b,61227501000,61627101001,6200,UTC+3,54.7255937,39.513438,18378
602,391960,6201500100000,5fdbcd60-a39f-4e15-94ea-ea2c7faba0ce,61230501000,61630101,6214,UTC+3,53.7067718,40.0521358,21676
609,391050,6202000100000,94484f92-28a1-4880-a723-0af2f4fce2ca,61246501000,61646101,6215,UTC+3,54.4071497,40.3764367,7745
613,391550,6202400100000,04b8181c-124d-495d-b8ef-825518186df9,61256501000,61656101001,6225,UTC+3,54.0288845,41.7182108,6562
616,216400,6700000200000,5e2b3d5b-cd14-4116-8837-8878b5ccc057,66410000000,66710000,6725,UTC+3,54.1465117,33.2834063,29677
617,214000,6700000300000,d414a2e8-9e1e-48c1-94a4-7308d5608177,66401000000,66701000001,6732,UTC+3,54.7867168,31.8153366,326863
620,215110,6700300100000,d2fa2230-a9f4-4b75-b21e-059026dd6ce5,66205501000,66605101001,6722,UTC+3,55.2115563,34.2951196,57103
622,216290,6700200100000,7e0ce062-6798-4091-9b28-d1c30d369a36,66203501000,66603101001,6713,UTC+3,55.6058845,31.1857376,7620
624,215010,6700400100000,84f1f1f9-34a5-4a9f-9a0b-a2ce6a0fe242,66208501000,66608101001,6722,UTC+3,55.5526532,34.9949049,31721
627,216240,6700600100000,ab27d164-4b35-48ca-95ba-66abb8977a76,66211501000,66611101001,6713,UTC+3,55.2682611,31.5062078,7333
629,215710,6700700100000,1c5ce84f-3f65-4b10-ac4d-2b44144cc234,66214501000,66614101001,6726,UTC+3,54.9137794,33.3024596,10720
631,216200,6700800100000,ccb8ae0f-9d62-4dec-9ab0-0bbb34cb9def,66216501000,66616101001,6727,UTC+3,55.1950509,32.4012351,4370
633,216330,6700900100000,c1e4a479-76a2-4db4-9d24-835d659340a3,66219501000,66619101001,6725,UTC+3,54.5836832,33.1749566,10095
639,216450,6701500100000,323e5d97-d4d9-49b3-91ad-335b165a052a,66233501000,66633101001,6725,UTC+3,54.4063031,32.4397914,8776
642,216790,6701700100000,d0f2d596-2e23-4072-b6c2-7adbb6c77d4b,66238501000,66638101001,6713,UTC+3,54.9441357,31.0794758,10029
644,216500,6701600100000,2cbbc92b-0657-4d26-addb-0b2ebaf0c397,66236501000,66636101,6725,UTC+3,53.9449601,32.8479617,54898
646,215279,6701900100000,b3522b83-3f83-4145-892f-5767415d82d3,66246501000,66646101001,6722,UTC+3,55.8307397,34.277868,8111
648,215500,6701800100000,91fa6249-0711-454a-bf0d-341629234858,66241501000,66641101001,6726,UTC+3,55.1199868,33.233799,46116
654,215800,6702500100000,84588847-9e01-42c0-86cc-5ee2c819aeaf,66258501000,66658101001,6727,UTC+3,55.0564933,32.6902457,47853
656,393190,6800000200000,1cc2ab3c-1791-4771-b332-d2d96f52788e,68410000000,68710000001,6800,UTC+3,52.592393,41.5102486,31851
657,393950,6800000300000,88bf324d-7303-45c3-ba7f-695f2528490b,68420000000,68720000001,6800,UTC+3,53.4436469,41.8115687,41550
658,392000,6800000400000,ea2a1270-1e19-4224-b1a0-4228b9de3c7a,68401000000,68701000001,6800,UTC+3,52.7213021,41.452258,280457
659,393360,6800000500000,24694c2c-bab5-4fc7-9666-5ad984536465,68405000000,68705000001,6828,UTC+3,52.650594,42.7284872,17240
660,393760,6800000600000,9bacca6d-4ed5-4fae-a76d-d281ce884d04,68415000000,68715000,6800,UTC+3,52.891294,40.510475,98758
662,393460,6800000800000,5a54fa19-c17f-40a8-9d81-0fc826cba781,68430000000,68730000001,6828,UTC+3,51.9768835,42.2529568,26829
663,392000,6800000700000,f3d1ea5a-4478-4589-bec0-47c558577739,68425000000,68725000001,6828,UTC+3,52.6537517,41.8743779,45484
667,393670,6800400100000,97034a8c-c36f-4e7b-880b-436ce8fec1be,68204501000,68604101001,6820,UTC+3,51.8421783,41.4617407,15211
688,172520,6900000400000,a38751f3-98fe-4d8d-b9bc-2a4705b887ec,28435000000,28643101,6912,UTC+3,56.2232417,32.7766656,22886
689,172000,6900000200000,4b7047b6-a656-48e7-a247-1433d4a7fb82,28450000000,28750000,6900,UTC+3,57.0412804,34.9600691,47702
690,171500,6900000500000,2c02d3e2-f65d-4d7f-b1a3-ffe55d2d4508,28426000000,28726000,6910,UTC+3,56.873359,37.3557064,49623
691,172380,6900000300000,2553804d-14b9-4f5b-8bd0-25c0fc7315ae,28445000000,28745000001,6914,UTC+3,56.2629393,34.3291178,62026
692,171150,6900000600000,ac45dd91-33c1-4689-a48c-226c75dc752d,28414000000,28714000001,6908,UTC+3,57.5683326,34.5402931,52326
695,172800,6900200100000,0c193436-6308-407a-afbb-973a8c075630,28202501000,28602101,6913,UTC+3,56.6507072,32.2621196,8265
697,171980,6900300100000,a8a1798c-3aa9-4716-82a1-51ec18e23c04,28405000000,28604101001,6906,UTC+3,57.7861144,36.6903445,24517
699,172530,6900400100000,e429f385-b7f5-41be-8c7f-3b8ce47f00b2,28206501000,28606101,6912,UTC+3,55.8337663,32.9388976,3771
701,171070,6900500100000,01fecded-f136-4c58-986b-2eef124c8290,28408000000,28608101001,6908,UTC+3,57.885655,34.0536895,23499
703,171720,6900600100000,1e4608bf-7b7d-41a8-b6e3-78010ee9ce80,28210501000,28610101001,6906,UTC+3,58.6584004,37.2568605,7330
